school;pool;pmi;user0;user1;user2;user3;user4;user5;user6
0;330;380;;;;;;;
0;330;380;;;;;;;
0;330;380;;;;;;;
0;330;380;;;;;;;
0;330;380;;;;;;;
0;330;380;;;;;;;
0;330;380;;;;;;;
0;330;380;;;;;;;
0;330;380;;;;;;;
0;330;380;;;;;;;
0;330;380;;;;;;;
0;330;380;;;;;;;
0;330;380;;;;;;;
0;330;380;;;;;;;
0;330;380;;;;;;;
0;330;384.75;;;;;;;
0;330;389.5;;;;;;;
0;330;394.25;;;;;;;
0;330;399;;;;;;;
0;330;403.75;;;;;;;
0;330;408.5;;;;;;;
0;330;413.25;;;;;;;
0;330;418;;;;;;;
0;330;432.25;;;;;;;
0;330;446.5;;;;;;;
0;330;460.75;;;;;;;
0;330;475;;;;;;;
0;330;584.25;;;;;;;
0;330;693.5;;;;;;;
0;330;802.75;;;;;;;
0;353.2123077;912;;;;;;;
0;348.3138462;907.25;;;;;;;
0;348.3138462;902.5;;;;;;;
0;348.3138462;897.75;;;;;;;
0;348.3138462;893;;;;;;;
0;330;916.75;;;;;;;
0;330;940.5;;;;;;;
0;330;964.25;;;;;;;
0;330;988;;;;;;;
0;330;978.5;;;;;;;
0;330;969;;;;;;;
0;330;959.5;;;;;;;
0;330;950;;;;;;;
0;330;935.75;;;;;;;
0;330;921.5;;;;;;;
0;330;907.25;;;;;;;
0;330;893;;;;;;;
0;330;897.75;;;;;;;
0;330;902.5;;;;;;;
0;330;907.25;;;;;;;
0;330;912;;;;;;;
0;330;926.25;;;;;;;
0;330;940.5;;;;;;;
0;330;954.75;;;;;;;
0;330;969;;;;;;;
0;330;978.5;;;;;;;
0;330;988;;;;;;;
0;330;997.5;;;;;;;
0;330;1007;;;;;;;
0;330;973.75;;;;;;;
0;330;940.5;;;;;;;
0;330;907.25;;;;;;;
0;330;874;;;;;;;
0;330;888.25;;;;;;;
0;330;902.5;;;;;;;
0;330;916.75;;;;;;;
0;330;931;;;;;;;
0;330;940.5;;;;;;;
0;330;950;;;;;;;
0;330;959.5;;;;;;;
0;330;969;;;;;;;
0;330;959.5;;;;;;;
0;330;950;;;;;;;
0;330;940.5;;;;;;;
0;330;931;;;;;;;
0;330;817;;;;;;;
0;330;703;;;;;;;
0;330;589;;;;;;;
0;330;475;;;;;;;
0;346.4430769;460.75;;;;;;;
0;346.4430769;446.5;;;;;;;
0;346.4430769;432.25;;;;;;;
0;346.4430769;418;;;;;;;
0;347.4769231;413.25;;;;;;;
0;347.4769231;408.5;;;;;;;
0;347.4769231;403.75;;;;;;;
0;347.4769231;399;;;;;;;
0;348.9046154;394.25;;;;;;;
0;348.9046154;389.5;;;;;;;
0;348.9046154;384.75;;;;;;;
0;348.9046154;380;;;;;;;
0;350.2092308;380;;;;;;;
0;350.2092308;380;;;;;;;
0;350.2092308;380;;;;;;;
0;350.2092308;380;;;;;;;
0;330;380;;;;;;;
0;330;380;;;;;;;
0;330;380;;;;;;;
0;330;380;;;;;;;
0;330;380;;;;;;;
0;330;380;;;;;;;
0;330;380;;;;;;;
0;330;380;;;;;;;
0;330;380;;;;;;;
0;330;380;;;;;;;
0;330;380;;;;;;;
0;330;380;;;;;;;
0;330;380;;;;;;;
0;330;380;;;;;;;
0;330;380;;;;;;;
0;330;380;;;;;;;
0;330;384.75;;;;;;;
0;330;389.5;;;;;;;
0;330;394.25;;;;;;;
0;330;399;;;;;;;
0;330;403.75;;;;;;;
0;330;408.5;;;;;;;
0;330;413.25;;;;;;;
0;330;418;;;;;;;
0;330;432.25;;;;;;;
0;330;446.5;;;;;;;
0;330;460.75;;;;;;;
0;330;475;;;;;;;
0;330;584.25;;;;;;;
0;330;693.5;;;;;;;
0;330;802.75;;;;;;;
0;351.6861538;912;;;;;;;
0;330;907.25;;;;;;;
0;330;902.5;;;;;;;
0;330;897.75;;;;;;;
0;330;893;;;;;;;
0;330;916.75;;;;;;;
0;330;940.5;;;;;;;
0;330;964.25;;;;;;;
0;330;988;;;;;;;
0;330;978.5;;;;;;;
0;330;969;;;;;;;
0;330;959.5;;;;;;;
0;330;950;;;;;;;
0;330;935.75;;;;;;;
0;330;921.5;;;;;;;
0;330;907.25;;;;;;;
0;330;893;;;;;;;
0;330;897.75;;;;;;;
0;330;902.5;;;;;;;
0;330;907.25;;;;;;;
0;330;912;;;;;;;
0;330;926.25;;;;;;;
0;330;940.5;;;;;;;
0;330;954.75;;;;;;;
0;330;969;;;;;;;
0;330;978.5;;;;;;;
0;330;988;;;;;;;
0;330;997.5;;;;;;;
0;330;1007;;;;;;;
0;330;973.75;;;;;;;
0;330;940.5;;;;;;;
0;330;907.25;;;;;;;
0;330;874;;;;;;;
0;330;888.25;;;;;;;
0;330;902.5;;;;;;;
0;330;916.75;;;;;;;
0;330;931;;;;;;;
0;330;940.5;;;;;;;
0;330;950;;;;;;;
0;330;959.5;;;;;;;
0;330;969;;;;;;;
0;330;959.5;;;;;;;
0;330;950;;;;;;;
0;330;940.5;;;;;;;
0;330;931;;;;;;;
0;330;817;;;;;;;
0;330;703;;;;;;;
0;330;589;;;;;;;
0;330;475;;;;;;;
0;330;460.75;;;;;;;
0;330;446.5;;;;;;;
0;330;432.25;;;;;;;
0;330;418;;;;;;;
0;346.1969231;413.25;;;;;;;
0;346.1969231;408.5;;;;;;;
0;346.1969231;403.75;;;;;;;
0;346.1969231;399;;;;;;;
0;348.1907692;394.25;;;;;;;
0;348.1907692;389.5;;;;;;;
0;348.1907692;384.75;;;;;;;
0;348.1907692;380;;;;;;;
0;350.0615385;380;;;;;;;
0;350.0615385;380;;;;;;;
0;350.0615385;380;;;;;;;
0;350.0615385;380;;;;;;;
0;330;380;;;;;;;
0;330;380;;;;;;;
0;330;380;;;;;;;
0;330;380;;;;;;;
0;330;380;;;;;;;
0;330;380;;;;;;;
0;330;380;;;;;;;
0;330;380;;;;;;;
0;330;380;;;;;;;
0;330;380;;;;;;;
0;330;380;;;;;;;
0;330;380;;;;;;;
0;330;380;;;;;;;
0;330;380;;;;;;;
0;330;380;;;;;;;
0;330;380;;;;;;;
0;330;384.75;;;;;;;
0;330;389.5;;;;;;;
0;330;394.25;;;;;;;
0;330;399;;;;;;;
0;330;403.75;;;;;;;
0;330;408.5;;;;;;;
0;330;413.25;;;;;;;
0;330;418;;;;;;;
0;330;432.25;;;;;;;
0;330;446.5;;;;;;;
0;330;460.75;;;;;;;
0;330;475;;;;;;;
0;330;584.25;;;;;;;
0;330;693.5;;;;;;;
0;330;802.75;;;;;;;
0;354.0984615;912;;;;;;;
0;330;907.25;;;;;;;
0;330;902.5;;;;;;;
0;330;897.75;;;;;;;
0;330;893;;;;;;;
0;330;916.75;;;;;;;
0;330;940.5;;;;;;;
0;330;964.25;;;;;;;
0;330;988;;;;;;;
0;330;978.5;;;;;;;
0;330;969;;;;;;;
0;330;959.5;;;;;;;
0;330;950;;;;;;;
0;330;935.75;;;;;;;
0;330;921.5;;;;;;;
0;330;907.25;;;;;;;
0;330;893;;;;;;;
0;330;897.75;;;;;;;
0;330;902.5;;;;;;;
0;330;907.25;;;;;;;
0;330;912;;;;;;;
0;330;926.25;;;;;;;
0;330;940.5;;;;;;;
0;330;954.75;;;;;;;
0;330;969;;;;;;;
0;330;978.5;;;;;;;
0;330;988;;;;;;;
0;330;997.5;;;;;;;
0;330;1007;;;;;;;
0;330;973.75;;;;;;;
0;330;940.5;;;;;;;
0;330;907.25;;;;;;;
0;330;874;;;;;;;
0;330;888.25;;;;;;;
0;330;902.5;;;;;;;
0;330;916.75;;;;;;;
0;330;931;;;;;;;
0;330;940.5;;;;;;;
0;330;950;;;;;;;
0;330;959.5;;;;;;;
0;330;969;;;;;;;
0;330;959.5;;;;;;;
0;330;950;;;;;;;
0;330;940.5;;;;;;;
0;330;931;;;;;;;
0;330;817;;;;;;;
0;330;703;;;;;;;
0;330;589;;;;;;;
0;330;475;;;;;;;
0;347.4769231;460.75;;;;;;;
0;347.4769231;446.5;;;;;;;
0;347.4769231;432.25;;;;;;;
0;347.4769231;418;;;;;;;
0;350.7015385;413.25;;;;;;;
0;350.7015385;408.5;;;;;;;
0;350.7015385;403.75;;;;;;;
0;350.7015385;399;;;;;;;
0;351.2430769;394.25;;;;;;;
0;351.2430769;389.5;;;;;;;
0;351.2430769;384.75;;;;;;;
0;351.2430769;380;;;;;;;
0;351.76;380;;;;;;;
0;351.76;380;;;;;;;
0;351.76;380;;;;;;;
0;351.76;380;;;;;;;
0;330;380;;;;;;;
0;330;380;;;;;;;
0;330;380;;;;;;;
0;330;380;;;;;;;
0;330;380;;;;;;;
0;330;380;;;;;;;
0;330;380;;;;;;;
0;330;380;;;;;;;
0;330;380;;;;;;;
0;330;380;;;;;;;
0;330;380;;;;;;;
0;330;380;;;;;;;
0;330;380;;;;;;;
0;330;380;;;;;;;
0;330;380;;;;;;;
0;330;380;;;;;;;
0;330;384.75;;;;;;;
0;330;389.5;;;;;;;
0;330;394.25;;;;;;;
0;330;399;;;;;;;
0;330;403.75;;;;;;;
0;330;408.5;;;;;;;
0;330;413.25;;;;;;;
0;330;418;;;;;;;
0;330;432.25;;;;;;;
0;330;446.5;;;;;;;
0;330;460.75;;;;;;;
0;330;475;;;;;;;
0;330;584.25;;;;;;;
0;330;693.5;;;;;;;
0;330;802.75;;;;;;;
0;353.04;912;;;;;;;
0;330;907.25;;;;;;;
0;330;902.5;;;;;;;
0;330;897.75;;;;;;;
0;330;893;;;;;;;
0;330;916.75;;;;;;;
0;330;940.5;;;;;;;
0;330;964.25;;;;;;;
0;330;988;;;;;;;
0;330;978.5;;;;;;;
0;330;969;;;;;;;
0;330;959.5;;;;;;;
0;330;950;;;;;;;
0;330;935.75;;;;;;;
0;330;921.5;;;;;;;
0;330;907.25;;;;;;;
0;330;893;;;;;;;
0;330;897.75;;;;;;;
0;330;902.5;;;;;;;
0;330;907.25;;;;;;;
0;330;912;;;;;;;
0;330;926.25;;;;;;;
0;330;940.5;;;;;;;
0;330;954.75;;;;;;;
0;330;969;;;;;;;
0;330;978.5;;;;;;;
0;330;988;;;;;;;
0;330;997.5;;;;;;;
0;330;1007;;;;;;;
0;330;973.75;;;;;;;
0;330;940.5;;;;;;;
0;330;907.25;;;;;;;
0;330;874;;;;;;;
0;330;888.25;;;;;;;
0;330;902.5;;;;;;;
0;330;916.75;;;;;;;
0;330;931;;;;;;;
0;330;940.5;;;;;;;
0;330;950;;;;;;;
0;330;959.5;;;;;;;
0;330;969;;;;;;;
0;330;959.5;;;;;;;
0;330;950;;;;;;;
0;330;940.5;;;;;;;
0;330;931;;;;;;;
0;330;817;;;;;;;
0;330;703;;;;;;;
0;330;589;;;;;;;
0;330;475;;;;;;;
0;330;460.75;;;;;;;
0;330;446.5;;;;;;;
0;330;432.25;;;;;;;
0;330;418;;;;;;;
0;348.4369231;413.25;;;;;;;
0;348.4369231;408.5;;;;;;;
0;348.4369231;403.75;;;;;;;
0;348.4369231;399;;;;;;;
0;347.5753846;394.25;;;;;;;
0;347.5753846;389.5;;;;;;;
0;347.5753846;384.75;;;;;;;
0;347.5753846;380;;;;;;;
0;348.9538462;380;;;;;;;
0;348.9538462;380;;;;;;;
0;348.9538462;380;;;;;;;
0;348.9538462;380;;;;;;;
0;330;380;;;;;;;
0;330;380;;;;;;;
0;330;380;;;;;;;
0;330;380;;;;;;;
0;330;380;;;;;;;
0;330;380;;;;;;;
0;330;380;;;;;;;
0;330;380;;;;;;;
0;330;380;;;;;;;
0;330;380;;;;;;;
0;330;380;;;;;;;
0;330;380;;;;;;;
0;330;380;;;;;;;
0;330;380;;;;;;;
0;330;380;;;;;;;
0;330;380;;;;;;;
0;330;384.75;;;;;;;
0;330;389.5;;;;;;;
0;330;394.25;;;;;;;
0;330;399;;;;;;;
0;330;403.75;;;;;;;
0;330;408.5;;;;;;;
0;330;413.25;;;;;;;
0;330;418;;;;;;;
0;330;432.25;;;;;;;
0;330;446.5;;;;;;;
0;330;460.75;;;;;;;
0;330;475;;;;;;;
0;330;584.25;;;;;;;
0;330;693.5;;;;;;;
0;330;802.75;;;;;;;
0;352.5969231;912;;;;;;;
0;330;907.25;;;;;;;
0;330;902.5;;;;;;;
0;330;897.75;;;;;;;
0;330;893;;;;;;;
0;330;916.75;;;;;;;
0;330;940.5;;;;;;;
0;330;964.25;;;;;;;
0;330;988;;;;;;;
0;330;978.5;;;;;;;
0;330;969;;;;;;;
0;330;959.5;;;;;;;
0;330;950;;;;;;;
0;330;935.75;;;;;;;
0;330;921.5;;;;;;;
0;330;907.25;;;;;;;
0;330;893;;;;;;;
0;330;897.75;;;;;;;
0;330;902.5;;;;;;;
0;330;907.25;;;;;;;
0;330;912;;;;;;;
0;330;926.25;;;;;;;
0;330;940.5;;;;;;;
0;330;954.75;;;;;;;
0;330;969;;;;;;;
0;330;978.5;;;;;;;
0;330;988;;;;;;;
0;330;997.5;;;;;;;
0;330;1007;;;;;;;
0;330;973.75;;;;;;;
0;330;940.5;;;;;;;
0;330;907.25;;;;;;;
0;330;874;;;;;;;
0;330;888.25;;;;;;;
0;330;902.5;;;;;;;
0;330;916.75;;;;;;;
0;330;931;;;;;;;
0;330;940.5;;;;;;;
0;330;950;;;;;;;
0;330;959.5;;;;;;;
0;330;969;;;;;;;
0;330;959.5;;;;;;;
0;330;950;;;;;;;
0;330;940.5;;;;;;;
0;330;931;;;;;;;
0;330;817;;;;;;;
0;330;703;;;;;;;
0;330;589;;;;;;;
0;330;475;;;;;;;
0;330;460.75;;;;;;;
0;330;446.5;;;;;;;
0;330;432.25;;;;;;;
0;330;418;;;;;;;
0;330;413.25;;;;;;;
0;330;408.5;;;;;;;
0;330;403.75;;;;;;;
0;330;399;;;;;;;
0;330;394.25;;;;;;;
0;330;389.5;;;;;;;
0;330;384.75;;;;;;;
0;330;380;;;;;;;
0;347.2553846;380;;;;;;;
0;347.2553846;380;;;;;;;
0;347.2553846;380;;;;;;;
0;347.2553846;380;;;;;;;
0;330;380;;;;;;;
0;330;380;;;;;;;
0;330;380;;;;;;;
0;330;380;;;;;;;
0;330;380;;;;;;;
0;330;380;;;;;;;
0;330;380;;;;;;;
0;330;380;;;;;;;
0;330;380;;;;;;;
0;330;380;;;;;;;
0;330;380;;;;;;;
0;330;380;;;;;;;
0;330;380;;;;;;;
0;330;380;;;;;;;
0;330;380;;;;;;;
0;330;380;;;;;;;
0;330;384.75;;;;;;;
0;330;389.5;;;;;;;
0;330;394.25;;;;;;;
0;330;399;;;;;;;
0;330;403.75;;;;;;;
0;330;408.5;;;;;;;
0;330;413.25;;;;;;;
0;330;418;;;;;;;
0;330;432.25;;;;;;;
0;330;446.5;;;;;;;
0;330;460.75;;;;;;;
0;330;475;;;;;;;
0;330;584.25;;;;;;;
0;330;693.5;;;;;;;
0;330;802.75;;;;;;;
0;353.68;912;;;;;;;
0;330;907.25;;;;;;;
0;330;902.5;;;;;;;
0;330;897.75;;;;;;;
0;330;893;;;;;;;
0;330;916.75;;;;;;;
0;330;940.5;;;;;;;
0;330;964.25;;;;;;;
0;330;988;;;;;;;
0;330;978.5;;;;;;;
0;330;969;;;;;;;
0;330;959.5;;;;;;;
0;330;950;;;;;;;
0;330;935.75;;;;;;;
0;330;921.5;;;;;;;
0;330;907.25;;;;;;;
0;330;893;;;;;;;
0;330;897.75;;;;;;;
0;330;902.5;;;;;;;
0;330;907.25;;;;;;;
0;330;912;;;;;;;
0;330;926.25;;;;;;;
0;330;940.5;;;;;;;
0;330;954.75;;;;;;;
0;330;969;;;;;;;
0;330;978.5;;;;;;;
0;330;988;;;;;;;
0;330;997.5;;;;;;;
0;330;1007;;;;;;;
0;330;973.75;;;;;;;
0;330;940.5;;;;;;;
0;330;907.25;;;;;;;
0;330;874;;;;;;;
0;330;888.25;;;;;;;
0;330;902.5;;;;;;;
0;330;916.75;;;;;;;
0;330;931;;;;;;;
0;330;940.5;;;;;;;
0;330;950;;;;;;;
0;330;959.5;;;;;;;
0;330;969;;;;;;;
0;330;959.5;;;;;;;
0;330;950;;;;;;;
0;330;940.5;;;;;;;
0;330;931;;;;;;;
0;330;817;;;;;;;
0;330;703;;;;;;;
0;330;589;;;;;;;
0;330;475;;;;;;;
0;330;460.75;;;;;;;
0;330;446.5;;;;;;;
0;330;432.25;;;;;;;
0;330;418;;;;;;;
0;330;413.25;;;;;;;
0;330;408.5;;;;;;;
0;330;403.75;;;;;;;
0;330;399;;;;;;;
0;347.0584615;394.25;;;;;;;
0;347.0584615;389.5;;;;;;;
0;347.0584615;384.75;;;;;;;
0;347.0584615;380;;;;;;;
0;350.16;380;;;;;;;
0;350.16;380;;;;;;;
0;350.16;380;;;;;;;
0;350.16;380;;;;;;;
0;330;380;;;;;;;
0;330;380;;;;;;;
0;330;380;;;;;;;
0;330;380;;;;;;;
0;330;380;;;;;;;
0;330;380;;;;;;;
0;330;380;;;;;;;
0;330;380;;;;;;;
0;330;380;;;;;;;
0;330;380;;;;;;;
0;330;380;;;;;;;
0;330;380;;;;;;;
0;330;380;;;;;;;
0;330;380;;;;;;;
0;330;380;;;;;;;
0;330;380;;;;;;;
0;330;384.75;;;;;;;
0;330;389.5;;;;;;;
0;330;394.25;;;;;;;
0;330;399;;;;;;;
0;330;403.75;;;;;;;
0;330;408.5;;;;;;;
0;330;413.25;;;;;;;
0;330;418;;;;;;;
0;330;432.25;;;;;;;
0;330;446.5;;;;;;;
0;330;460.75;;;;;;;
0;330;475;;;;;;;
0;330;584.25;;;;;;;
0;330;693.5;;;;;;;
0;330;802.75;;;;;;;
0;352.9907692;912;;;;;;;
0;330;907.25;;;;;;;
0;330;902.5;;;;;;;
0;330;897.75;;;;;;;
0;330;893;;;;;;;
0;330;916.75;;;;;;;
0;330;940.5;;;;;;;
0;330;964.25;;;;;;;
0;330;988;;;;;;;
0;330;978.5;;;;;;;
0;330;969;;;;;;;
0;330;959.5;;;;;;;
0;330;950;;;;;;;
0;330;935.75;;;;;;;
0;330;921.5;;;;;;;
0;330;907.25;;;;;;;
0;330;893;;;;;;;
0;330;897.75;;;;;;;
0;330;902.5;;;;;;;
0;330;907.25;;;;;;;
0;330;912;;;;;;;
0;330;926.25;;;;;;;
0;330;940.5;;;;;;;
0;330;954.75;;;;;;;
0;330;969;;;;;;;
0;330;978.5;;;;;;;
0;330;988;;;;;;;
0;330;997.5;;;;;;;
0;330;1007;;;;;;;
0;330;973.75;;;;;;;
0;330;940.5;;;;;;;
0;330;907.25;;;;;;;
0;330;874;;;;;;;
0;330;888.25;;;;;;;
0;330;902.5;;;;;;;
0;330;916.75;;;;;;;
0;330;931;;;;;;;
0;330;940.5;;;;;;;
0;330;950;;;;;;;
0;330;959.5;;;;;;;
0;330;969;;;;;;;
0;330;959.5;;;;;;;
0;330;950;;;;;;;
0;330;940.5;;;;;;;
0;330;931;;;;;;;
0;330;817;;;;;;;
0;330;703;;;;;;;
0;330;589;;;;;;;
0;330;475;;;;;;;
0;330;460.75;;;;;;;
0;330;446.5;;;;;;;
0;330;432.25;;;;;;;
0;330;418;;;;;;;
0;330;413.25;;;;;;;
0;330;408.5;;;;;;;
0;330;403.75;;;;;;;
0;330;399;;;;;;;
0;330;394.25;;;;;;;
0;330;389.5;;;;;;;
0;330;384.75;;;;;;;
0;330;380;;;;;;;
0;347.5261538;380;;;;;;;
0;347.5261538;380;;;;;;;
0;347.5261538;380;;;;;;;
0;347.5261538;380;;;;;;;
0;330;380;;;;;;;
0;330;380;;;;;;;
0;330;380;;;;;;;
0;330;380;;;;;;;
0;330;380;;;;;;;
0;330;380;;;;;;;
0;330;380;;;;;;;
0;330;380;;;;;;;
0;330;380;;;;;;;
0;330;380;;;;;;;
0;330;380;;;;;;;
0;330;380;;;;;;;
0;330;380;;;;;;;
0;330;380;;;;;;;
0;330;380;;;;;;;
0;330;380;;;;;;;
0;330;384.75;;;;;;;
0;330;389.5;;;;;;;
0;330;394.25;;;;;;;
0;330;399;;;;;;;
0;330;403.75;;;;;;;
0;330;408.5;;;;;;;
0;330;413.25;;;;;;;
0;330;418;;;;;;;
0;330;432.25;;;;;;;
0;330;446.5;;;;;;;
0;330;460.75;;;;;;;
0;330;475;;;;;;;
0;330;584.25;;;;;;;
0;330;693.5;;;;;;;
0;330;802.75;;;;;;;
0;355.0830769;912;;;;;;;
0;330;907.25;;;;;;;
0;330;902.5;;;;;;;
0;330;897.75;;;;;;;
0;330;893;;;;;;;
0;330;916.75;;;;;;;
0;330;940.5;;;;;;;
0;330;964.25;;;;;;;
0;330;988;;;;;;;
0;330;978.5;;;;;;;
0;330;969;;;;;;;
0;330;959.5;;;;;;;
0;330;950;;;;;;;
0;330;935.75;;;;;;;
0;330;921.5;;;;;;;
0;330;907.25;;;;;;;
0;330;893;;;;;;;
0;330;897.75;;;;;;;
0;330;902.5;;;;;;;
0;330;907.25;;;;;;;
0;330;912;;;;;;;
0;330;926.25;;;;;;;
0;330;940.5;;;;;;;
0;330;954.75;;;;;;;
0;330;969;;;;;;;
0;330;978.5;;;;;;;
0;330;988;;;;;;;
0;330;997.5;;;;;;;
0;330;1007;;;;;;;
0;330;973.75;;;;;;;
0;330;940.5;;;;;;;
0;330;907.25;;;;;;;
0;330;874;;;;;;;
0;330;888.25;;;;;;;
0;330;902.5;;;;;;;
0;330;916.75;;;;;;;
0;330;931;;;;;;;
0;330;940.5;;;;;;;
0;330;950;;;;;;;
0;330;959.5;;;;;;;
0;330;969;;;;;;;
0;330;959.5;;;;;;;
0;330;950;;;;;;;
0;330;940.5;;;;;;;
0;330;931;;;;;;;
0;330;817;;;;;;;
0;330;703;;;;;;;
0;330;589;;;;;;;
0;330;475;;;;;;;
0;330;460.75;;;;;;;
0;330;446.5;;;;;;;
0;330;432.25;;;;;;;
0;330;418;;;;;;;
0;347.3538462;413.25;;;;;;;
0;347.3538462;408.5;;;;;;;
0;347.3538462;403.75;;;;;;;
0;347.3538462;399;;;;;;;
0;348.9784615;394.25;;;;;;;
0;348.9784615;389.5;;;;;;;
0;348.9784615;384.75;;;;;;;
0;348.9784615;380;;;;;;;
0;350.6030769;380;;;;;;;
0;350.6030769;380;;;;;;;
0;350.6030769;380;;;;;;;
0;350.6030769;380;;;;;;;
0;330;380;;;;;;;
0;330;380;;;;;;;
0;330;380;;;;;;;
0;330;380;;;;;;;
0;330;380;;;;;;;
0;330;380;;;;;;;
0;330;380;;;;;;;
0;330;380;;;;;;;
0;330;380;;;;;;;
0;330;380;;;;;;;
0;330;380;;;;;;;
0;330;380;;;;;;;
0;330;380;;;;;;;
0;330;380;;;;;;;
0;330;380;;;;;;;
0;330;380;;;;;;;
0;330;384.75;;;;;;;
0;330;389.5;;;;;;;
0;330;394.25;;;;;;;
0;330;399;;;;;;;
0;330;403.75;;;;;;;
0;330;408.5;;;;;;;
0;330;413.25;;;;;;;
0;330;418;;;;;;;
0;330;432.25;;;;;;;
0;330;446.5;;;;;;;
0;330;460.75;;;;;;;
0;330;475;;;;;;;
0;330;584.25;;;;;;;
0;330;693.5;;;;;;;
0;330;802.75;;;;;;;
0;353.0892308;912;;;;;;;
0;330;907.25;;;;;;;
0;330;902.5;;;;;;;
0;330;897.75;;;;;;;
0;330;893;;;;;;;
0;330;916.75;;;;;;;
0;330;940.5;;;;;;;
0;330;964.25;;;;;;;
0;330;988;;;;;;;
0;330;978.5;;;;;;;
0;330;969;;;;;;;
0;330;959.5;;;;;;;
0;330;950;;;;;;;
0;330;935.75;;;;;;;
0;330;921.5;;;;;;;
0;330;907.25;;;;;;;
0;330;893;;;;;;;
0;330;897.75;;;;;;;
0;330;902.5;;;;;;;
0;330;907.25;;;;;;;
0;330;912;;;;;;;
0;330;926.25;;;;;;;
0;330;940.5;;;;;;;
0;330;954.75;;;;;;;
0;330;969;;;;;;;
0;330;978.5;;;;;;;
0;330;988;;;;;;;
0;330;997.5;;;;;;;
0;330;1007;;;;;;;
0;330;973.75;;;;;;;
0;330;940.5;;;;;;;
0;330;907.25;;;;;;;
0;330;874;;;;;;;
0;330;888.25;;;;;;;
0;330;902.5;;;;;;;
0;330;916.75;;;;;;;
0;330;931;;;;;;;
0;330;940.5;;;;;;;
0;330;950;;;;;;;
0;330;959.5;;;;;;;
0;330;969;;;;;;;
0;330;959.5;;;;;;;
0;330;950;;;;;;;
0;330;940.5;;;;;;;
0;330;931;;;;;;;
0;330;817;;;;;;;
0;330;703;;;;;;;
0;330;589;;;;;;;
0;330;475;;;;;;;
0;330;460.75;;;;;;;
0;330;446.5;;;;;;;
0;330;432.25;;;;;;;
0;330;418;;;;;;;
0;330;413.25;;;;;;;
0;330;408.5;;;;;;;
0;330;403.75;;;;;;;
0;330;399;;;;;;;
0;346.2953846;394.25;;;;;;;
0;346.2953846;389.5;;;;;;;
0;346.2953846;384.75;;;;;;;
0;346.2953846;380;;;;;;;
0;347.7969231;380;;;;;;;
0;347.7969231;380;;;;;;;
0;347.7969231;380;;;;;;;
0;347.7969231;380;;;;;;;
0;330;380;;;;;;;
0;330;380;;;;;;;
0;330;380;;;;;;;
0;330;380;;;;;;;
0;330;380;;;;;;;
0;330;380;;;;;;;
0;330;380;;;;;;;
0;330;380;;;;;;;
0;330;380;;;;;;;
0;330;380;;;;;;;
0;330;380;;;;;;;
0;330;380;;;;;;;
0;330;380;;;;;;;
0;330;380;;;;;;;
0;330;380;;;;;;;
0;330;380;;;;;;;
0;330;384.75;;;;;;;
0;330;389.5;;;;;;;
0;330;394.25;;;;;;;
0;330;399;;;;;;;
0;330;403.75;;;;;;;
0;330;408.5;;;;;;;
0;330;413.25;;;;;;;
0;330;418;;;;;;;
0;330;432.25;;;;;;;
0;330;446.5;;;;;;;
0;330;460.75;;;;;;;
0;330;475;;;;;;;
0;330;584.25;;;;;;;
0;330;693.5;;;;;;;
0;330;802.75;;;;;;;
0;352.5476923;912;;;;;;;
0;330;907.25;;;;;;;
0;330;902.5;;;;;;;
0;330;897.75;;;;;;;
0;330;893;;;;;;;
0;330;916.75;;;;;;;
0;330;940.5;;;;;;;
0;330;964.25;;;;;;;
0;330;988;;;;;;;
0;330;978.5;;;;;;;
0;330;969;;;;;;;
0;330;959.5;;;;;;;
0;330;950;;;;;;;
0;330;935.75;;;;;;;
0;330;921.5;;;;;;;
0;330;907.25;;;;;;;
0;330;893;;;;;;;
0;330;897.75;;;;;;;
0;330;902.5;;;;;;;
0;330;907.25;;;;;;;
0;330;912;;;;;;;
0;330;926.25;;;;;;;
0;330;940.5;;;;;;;
0;330;954.75;;;;;;;
0;330;969;;;;;;;
0;330;978.5;;;;;;;
0;330;988;;;;;;;
0;330;997.5;;;;;;;
0;330;1007;;;;;;;
0;330;973.75;;;;;;;
0;330;940.5;;;;;;;
0;330;907.25;;;;;;;
0;330;874;;;;;;;
0;330;888.25;;;;;;;
0;330;902.5;;;;;;;
0;330;916.75;;;;;;;
0;330;931;;;;;;;
0;330;940.5;;;;;;;
0;330;950;;;;;;;
0;330;959.5;;;;;;;
0;330;969;;;;;;;
0;330;959.5;;;;;;;
0;330;950;;;;;;;
0;330;940.5;;;;;;;
0;330;931;;;;;;;
0;330;817;;;;;;;
0;330;703;;;;;;;
0;330;589;;;;;;;
0;330;475;;;;;;;
0;330;460.75;;;;;;;
0;330;446.5;;;;;;;
0;330;432.25;;;;;;;
0;330;418;;;;;;;
0;330;413.25;;;;;;;
0;330;408.5;;;;;;;
0;330;403.75;;;;;;;
0;330;399;;;;;;;
0;330;394.25;;;;;;;
0;330;389.5;;;;;;;
0;330;384.75;;;;;;;
0;330;380;;;;;;;
0;348.3630769;380;;;;;;;
0;348.3630769;380;;;;;;;
0;348.3630769;380;;;;;;;
0;348.3630769;380;;;;;;;
0;330;380;;;;;;;
0;330;380;;;;;;;
0;330;380;;;;;;;
0;330;380;;;;;;;
0;330;380;;;;;;;
