,I_beam [W/m2],I_skydiff [W/m2],I_grounddiff [W/m2],t_amb [C]
29250,0.0,0.0,0.0,16.0
29251,0.0,0.0,0.0,16.0
29252,0.0,0.0,0.0,14.78
29253,0.0,0.0,0.0,14.78
29254,0.0,0.0,0.0,14.78
29255,0.0,0.0,0.0,14.78
29256,0.0,0.0,0.0,14.38
29257,0.0,0.0,0.0,14.38
29258,0.0,0.0,0.0,14.38
29259,0.0,0.0,0.0,14.38
29260,0.0,0.0,0.0,14.09
29261,0.0,0.0,0.0,14.09
29262,0.0,0.0,0.0,14.09
29263,0.0,0.0,0.0,14.09
29264,0.0,0.0,0.0,13.8
29265,0.0,0.0,0.0,13.8
29266,0.0,0.0,0.0,13.8
29267,0.0,0.0,0.0,13.8
29268,0.0,0.0,0.0,13.5
29269,0.0,0.0,0.0,13.5
29270,0.0,0.0,0.0,13.5
29271,0.0,0.0,0.0,13.5
29272,0.0,0.0,0.0,13.34
29273,0.0,0.0,0.0,13.34
29274,0.0,0.0,0.0,13.34
29275,0.0,0.0,0.0,13.34
29276,0.0,0.0,0.0,14.85
29277,0.0,0.0,0.0,14.85
29278,0.0,0.0,0.0,14.85
29279,0.0,0.0,0.0,14.85
29280,0.0,0.0,0.0,14.69
29281,0.0,0.0,0.0,14.69
29282,0.0,0.0,0.0,14.69
29283,0.0,0.0,0.0,14.69
29284,0.0,0.0,0.0,12.66
29285,0.0,0.0,0.0,12.66
29286,0.0,0.0,0.0,12.66
29287,0.0,0.0,0.0,12.66
29288,0.0,0.0,0.0,12.3
29289,0.0,0.0,0.0,12.3
29290,0.0,0.0,0.0,12.3
29291,0.0,0.0,0.0,12.3
29292,0.0,0.0,0.0,11.89
29293,0.0,0.0,0.0,11.89
29294,0.0,0.0,0.0,11.89
29295,0.0,0.0,0.0,11.89
29296,0.0,0.0,0.0,11.81
29297,0.0,0.0,0.0,11.81
29298,0.0,0.0,0.0,11.81
29299,0.0,0.0,0.0,11.81
29300,0.0,0.0,0.0,12.09
29301,0.0,0.0,0.0,12.09
29302,0.0,0.0,0.0,12.09
29303,0.0,0.0,0.0,12.09
29304,0.0,22.29,0.33,12.31
29305,0.0,22.29,0.33,12.31
29306,0.0,22.29,0.33,12.31
29307,0.0,22.29,0.33,12.31
29308,93.7,119.07,2.09,13.47
29309,93.7,119.07,2.09,13.47
29310,93.7,119.07,2.09,13.47
29311,93.7,119.07,2.09,13.47
29312,87.48,184.49,3.09,15.3
29313,87.48,184.49,3.09,15.3
29314,87.48,184.49,3.09,15.3
29315,87.48,184.49,3.09,15.3
29316,91.26,235.23,3.89,15.55
29317,91.26,235.23,3.89,15.55
29318,91.26,235.23,3.89,15.55
29319,91.26,235.23,3.89,15.55
29320,439.99,245.79,6.34,16.3
29321,439.99,245.79,6.34,16.3
29322,439.99,245.79,6.34,16.3
29323,439.99,245.79,6.34,16.3
29324,364.37,268.11,6.1,17.36
29325,364.37,268.11,6.1,17.36
29326,364.37,268.11,6.1,17.36
29327,364.37,268.11,6.1,17.36
29328,29.61,213.62,3.24,17.93
29329,29.61,213.62,3.24,17.93
29330,29.61,213.62,3.24,17.93
29331,29.61,213.62,3.24,17.93
29332,0.0,72.74,1.05,17.71
29333,0.0,72.74,1.05,17.71
29334,0.0,72.74,1.05,17.71
29335,0.0,72.74,1.05,17.71
29336,18.91,114.12,1.73,17.24
29337,18.91,114.12,1.73,17.24
29338,18.91,114.12,1.73,17.24
29339,18.91,114.12,1.73,17.24
29340,20.67,51.46,0.79,16.54
29341,20.67,51.46,0.79,16.54
29342,20.67,51.46,0.79,16.54
29343,20.67,51.46,0.79,16.54
29344,0.0,0.0,0.0,16.04
29345,0.0,0.0,0.0,16.04
29346,0.0,0.0,0.0,16.04
29347,0.0,0.0,0.0,16.04
29348,0.0,0.0,0.0,15.37
29349,0.0,0.0,0.0,15.37
29350,0.0,0.0,0.0,15.37
29351,0.0,0.0,0.0,15.37
29352,0.0,0.0,0.0,15.06
29353,0.0,0.0,0.0,15.06
29354,0.0,0.0,0.0,15.06
29355,0.0,0.0,0.0,15.06
29356,0.0,0.0,0.0,14.89
29357,0.0,0.0,0.0,14.89
29358,0.0,0.0,0.0,14.89
29359,0.0,0.0,0.0,14.89
29360,0.0,0.0,0.0,14.72
29361,0.0,0.0,0.0,14.72
29362,0.0,0.0,0.0,14.72
29363,0.0,0.0,0.0,14.72
29364,0.0,0.0,0.0,14.2
29365,0.0,0.0,0.0,14.2
29366,0.0,0.0,0.0,14.2
29367,0.0,0.0,0.0,14.2
29368,0.0,0.0,0.0,14.18
29369,0.0,0.0,0.0,14.18
29370,0.0,0.0,0.0,14.18
29371,0.0,0.0,0.0,14.18
29372,0.0,0.0,0.0,14.28
29373,0.0,0.0,0.0,14.28
29374,0.0,0.0,0.0,14.28
29375,0.0,0.0,0.0,14.28
29376,0.0,0.0,0.0,14.49
29377,0.0,0.0,0.0,14.49
29378,0.0,0.0,0.0,14.49
29379,0.0,0.0,0.0,14.49
29380,0.0,0.0,0.0,14.8
29381,0.0,0.0,0.0,14.8
29382,0.0,0.0,0.0,14.8
29383,0.0,0.0,0.0,14.8
29384,0.0,0.0,0.0,14.94
29385,0.0,0.0,0.0,14.94
29386,0.0,0.0,0.0,14.94
29387,0.0,0.0,0.0,14.94
29388,0.0,0.0,0.0,15.25
29389,0.0,0.0,0.0,15.25
29390,0.0,0.0,0.0,15.25
29391,0.0,0.0,0.0,15.25
29392,0.0,0.0,0.0,15.5
29393,0.0,0.0,0.0,15.5
29394,0.0,0.0,0.0,15.5
29395,0.0,0.0,0.0,15.5
29396,0.0,0.0,0.0,15.59
29397,0.0,0.0,0.0,15.59
29398,0.0,0.0,0.0,15.59
29399,0.0,0.0,0.0,15.59
29400,0.0,24.07,0.36,15.63
29401,0.0,24.07,0.36,15.63
29402,0.0,24.07,0.36,15.63
29403,0.0,24.07,0.36,15.63
29404,0.0,41.03,0.59,15.69
29405,0.0,41.03,0.59,15.69
29406,0.0,41.03,0.59,15.69
29407,0.0,41.03,0.59,15.69
29408,0.0,35.44,0.51,16.83
29409,0.0,35.44,0.51,16.83
29410,0.0,35.44,0.51,16.83
29411,0.0,35.44,0.51,16.83
29412,6.68,166.91,2.44,17.31
29413,6.68,166.91,2.44,17.31
29414,6.68,166.91,2.44,17.31
29415,6.68,166.91,2.44,17.31
29416,6.53,190.2,2.77,17.26
29417,6.53,190.2,2.77,17.26
29418,6.53,190.2,2.77,17.26
29419,6.53,190.2,2.77,17.26
29420,0.0,70.88,1.02,17.67
29421,0.0,70.88,1.02,17.67
29422,0.0,70.88,1.02,17.67
29423,0.0,70.88,1.02,17.67
29424,0.0,101.65,1.46,17.69
29425,0.0,101.65,1.46,17.69
29426,0.0,101.65,1.46,17.69
29427,0.0,101.65,1.46,17.69
29428,0.0,79.27,1.14,17.74
29429,0.0,79.27,1.14,17.74
29430,0.0,79.27,1.14,17.74
29431,0.0,79.27,1.14,17.74
29432,0.0,20.52,0.29,16.88
29433,0.0,20.52,0.29,16.88
29434,0.0,20.52,0.29,16.88
29435,0.0,20.52,0.29,16.88
29436,0.0,10.26,0.15,16.69
29437,0.0,10.26,0.15,16.69
29438,0.0,10.26,0.15,16.69
29439,0.0,10.26,0.15,16.69
29440,0.0,0.0,0.0,16.55
29441,0.0,0.0,0.0,16.55
29442,0.0,0.0,0.0,16.55
29443,0.0,0.0,0.0,16.55
29444,0.0,0.0,0.0,16.25
29445,0.0,0.0,0.0,16.25
29446,0.0,0.0,0.0,16.25
29447,0.0,0.0,0.0,16.25
29448,0.0,0.0,0.0,16.0
29449,0.0,0.0,0.0,16.0
29450,0.0,0.0,0.0,16.0
29451,0.0,0.0,0.0,16.0
29452,0.0,0.0,0.0,16.17
29453,0.0,0.0,0.0,16.17
29454,0.0,0.0,0.0,16.17
29455,0.0,0.0,0.0,16.17
29456,0.0,0.0,0.0,16.14
29457,0.0,0.0,0.0,16.14
29458,0.0,0.0,0.0,16.14
29459,0.0,0.0,0.0,16.14
29460,0.0,0.0,0.0,16.06
29461,0.0,0.0,0.0,16.06
29462,0.0,0.0,0.0,16.06
29463,0.0,0.0,0.0,16.06
29464,0.0,0.0,0.0,15.8
29465,0.0,0.0,0.0,15.8
29466,0.0,0.0,0.0,15.8
29467,0.0,0.0,0.0,15.8
29468,0.0,0.0,0.0,15.59
29469,0.0,0.0,0.0,15.59
29470,0.0,0.0,0.0,15.59
29471,0.0,0.0,0.0,15.59
29472,0.0,0.0,0.0,14.67
29473,0.0,0.0,0.0,14.67
29474,0.0,0.0,0.0,14.67
29475,0.0,0.0,0.0,14.67
29476,0.0,0.0,0.0,13.94
29477,0.0,0.0,0.0,13.94
29478,0.0,0.0,0.0,13.94
29479,0.0,0.0,0.0,13.94
29480,0.0,0.0,0.0,13.51
29481,0.0,0.0,0.0,13.51
29482,0.0,0.0,0.0,13.51
29483,0.0,0.0,0.0,13.51
29484,0.0,0.0,0.0,12.68
29485,0.0,0.0,0.0,12.68
29486,0.0,0.0,0.0,12.68
29487,0.0,0.0,0.0,12.68
29488,0.0,0.0,0.0,12.71
29489,0.0,0.0,0.0,12.71
29490,0.0,0.0,0.0,12.71
29491,0.0,0.0,0.0,12.71
29492,0.0,0.0,0.0,12.58
29493,0.0,0.0,0.0,12.58
29494,0.0,0.0,0.0,12.58
29495,0.0,0.0,0.0,12.58
29496,0.0,22.29,0.33,12.51
29497,0.0,22.29,0.33,12.51
29498,0.0,22.29,0.33,12.51
29499,0.0,22.29,0.33,12.51
29500,255.88,102.62,2.67,13.24
29501,255.88,102.62,2.67,13.24
29502,255.88,102.62,2.67,13.24
29503,255.88,102.62,2.67,13.24
29504,195.65,191.42,3.74,14.94
29505,195.65,191.42,3.74,14.94
29506,195.65,191.42,3.74,14.94
29507,195.65,191.42,3.74,14.94
29508,504.2,190.14,5.96,15.3
29509,504.2,190.14,5.96,15.3
29510,504.2,190.14,5.96,15.3
29511,504.2,190.14,5.96,15.3
29512,573.11,206.69,6.79,16.16
29513,573.11,206.69,6.79,16.16
29514,573.11,206.69,6.79,16.16
29515,573.11,206.69,6.79,16.16
29516,388.13,264.77,6.16,16.08
29517,388.13,264.77,6.16,16.08
29518,388.13,264.77,6.16,16.08
29519,388.13,264.77,6.16,16.08
29520,329.64,249.51,5.51,16.86
29521,329.64,249.51,5.51,16.86
29522,329.64,249.51,5.51,16.86
29523,329.64,249.51,5.51,16.86
29524,184.44,210.59,3.98,17.23
29525,184.44,210.59,3.98,17.23
29526,184.44,210.59,3.98,17.23
29527,184.44,210.59,3.98,17.23
29528,231.88,135.62,3.04,17.44
29529,231.88,135.62,3.04,17.44
29530,231.88,135.62,3.04,17.44
29531,231.88,135.62,3.04,17.44
29532,138.65,59.4,1.22,17.16
29533,138.65,59.4,1.22,17.16
29534,138.65,59.4,1.22,17.16
29535,138.65,59.4,1.22,17.16
29536,0.0,0.0,0.0,16.26
29537,0.0,0.0,0.0,16.26
29538,0.0,0.0,0.0,16.26
29539,0.0,0.0,0.0,16.26
29540,0.0,0.0,0.0,15.63
29541,0.0,0.0,0.0,15.63
29542,0.0,0.0,0.0,15.63
29543,0.0,0.0,0.0,15.63
29544,0.0,0.0,0.0,16.06
29545,0.0,0.0,0.0,16.06
29546,0.0,0.0,0.0,16.06
29547,0.0,0.0,0.0,16.06
29548,0.0,0.0,0.0,15.54
29549,0.0,0.0,0.0,15.54
29550,0.0,0.0,0.0,15.54
29551,0.0,0.0,0.0,15.54
29552,0.0,0.0,0.0,15.46
29553,0.0,0.0,0.0,15.46
29554,0.0,0.0,0.0,15.46
29555,0.0,0.0,0.0,15.46
29556,0.0,0.0,0.0,15.0
29557,0.0,0.0,0.0,15.0
29558,0.0,0.0,0.0,15.0
29559,0.0,0.0,0.0,15.0
29560,0.0,0.0,0.0,14.31
29561,0.0,0.0,0.0,14.31
29562,0.0,0.0,0.0,14.31
29563,0.0,0.0,0.0,14.31
29564,0.0,0.0,0.0,13.59
29565,0.0,0.0,0.0,13.59
29566,0.0,0.0,0.0,13.59
29567,0.0,0.0,0.0,13.59
29568,0.0,0.0,0.0,13.53
29569,0.0,0.0,0.0,13.53
29570,0.0,0.0,0.0,13.53
29571,0.0,0.0,0.0,13.53
29572,0.0,0.0,0.0,13.46
29573,0.0,0.0,0.0,13.46
29574,0.0,0.0,0.0,13.46
29575,0.0,0.0,0.0,13.46
29576,0.0,0.0,0.0,13.51
29577,0.0,0.0,0.0,13.51
29578,0.0,0.0,0.0,13.51
29579,0.0,0.0,0.0,13.51
29580,0.0,0.0,0.0,13.31
29581,0.0,0.0,0.0,13.31
29582,0.0,0.0,0.0,13.31
29583,0.0,0.0,0.0,13.31
29584,0.0,0.0,0.0,13.42
29585,0.0,0.0,0.0,13.42
29586,0.0,0.0,0.0,13.42
29587,0.0,0.0,0.0,13.42
29588,0.0,0.0,0.0,13.76
29589,0.0,0.0,0.0,13.76
29590,0.0,0.0,0.0,13.76
29591,0.0,0.0,0.0,13.76
29592,0.0,19.62,0.29,13.71
29593,0.0,19.62,0.29,13.71
29594,0.0,19.62,0.29,13.71
29595,0.0,19.62,0.29,13.71
29596,62.24,107.89,1.78,14.69
29597,62.24,107.89,1.78,14.69
29598,62.24,107.89,1.78,14.69
29599,62.24,107.89,1.78,14.69
29600,25.11,151.5,2.3,16.34
29601,25.11,151.5,2.3,16.34
29602,25.11,151.5,2.3,16.34
29603,25.11,151.5,2.3,16.34
29604,49.05,210.72,3.3,17.23
29605,49.05,210.72,3.3,17.23
29606,49.05,210.72,3.3,17.23
29607,49.05,210.72,3.3,17.23
29608,0.0,43.83,0.63,17.76
29609,0.0,43.83,0.63,17.76
29610,0.0,43.83,0.63,17.76
29611,0.0,43.83,0.63,17.76
29612,0.0,44.76,0.64,18.09
29613,0.0,44.76,0.64,18.09
29614,0.0,44.76,0.64,18.09
29615,0.0,44.76,0.64,18.09
29616,0.0,40.1,0.58,18.4
29617,0.0,40.1,0.58,18.4
29618,0.0,40.1,0.58,18.4
29619,0.0,40.1,0.58,18.4
29620,0.0,51.29,0.74,18.15
29621,0.0,51.29,0.74,18.15
29622,0.0,51.29,0.74,18.15
29623,0.0,51.29,0.74,18.15
29624,0.0,20.52,0.29,17.99
29625,0.0,20.52,0.29,17.99
29626,0.0,20.52,0.29,17.99
29627,0.0,20.52,0.29,17.99
29628,22.32,47.18,0.72,17.34
29629,22.32,47.18,0.72,17.34
29630,22.32,47.18,0.72,17.34
29631,22.32,47.18,0.72,17.34
29632,0.0,0.0,0.0,16.84
29633,0.0,0.0,0.0,16.84
29634,0.0,0.0,0.0,16.84
29635,0.0,0.0,0.0,16.84
29636,0.0,0.0,0.0,16.77
29637,0.0,0.0,0.0,16.77
29638,0.0,0.0,0.0,16.77
29639,0.0,0.0,0.0,16.77
29640,0.0,0.0,0.0,16.78
29641,0.0,0.0,0.0,16.78
29642,0.0,0.0,0.0,16.78
29643,0.0,0.0,0.0,16.78
29644,0.0,0.0,0.0,16.62
29645,0.0,0.0,0.0,16.62
29646,0.0,0.0,0.0,16.62
29647,0.0,0.0,0.0,16.62
29648,0.0,0.0,0.0,16.38
29649,0.0,0.0,0.0,16.38
29650,0.0,0.0,0.0,16.38
29651,0.0,0.0,0.0,16.38
29652,0.0,0.0,0.0,16.03
29653,0.0,0.0,0.0,16.03
29654,0.0,0.0,0.0,16.03
29655,0.0,0.0,0.0,16.03
29656,0.0,0.0,0.0,15.38
29657,0.0,0.0,0.0,15.38
29658,0.0,0.0,0.0,15.38
29659,0.0,0.0,0.0,15.38
29660,0.0,0.0,0.0,14.48
29661,0.0,0.0,0.0,14.48
29662,0.0,0.0,0.0,14.48
29663,0.0,0.0,0.0,14.48
29664,0.0,0.0,0.0,13.61
29665,0.0,0.0,0.0,13.61
29666,0.0,0.0,0.0,13.61
29667,0.0,0.0,0.0,13.61
29668,0.0,0.0,0.0,13.87
29669,0.0,0.0,0.0,13.87
29670,0.0,0.0,0.0,13.87
29671,0.0,0.0,0.0,13.87
29672,0.0,0.0,0.0,13.54
29673,0.0,0.0,0.0,13.54
29674,0.0,0.0,0.0,13.54
29675,0.0,0.0,0.0,13.54
29676,0.0,0.0,0.0,12.16
29677,0.0,0.0,0.0,12.16
29678,0.0,0.0,0.0,12.16
29679,0.0,0.0,0.0,12.16
29680,0.0,0.0,0.0,11.88
29681,0.0,0.0,0.0,11.88
29682,0.0,0.0,0.0,11.88
29683,0.0,0.0,0.0,11.88
29684,0.0,0.0,0.0,11.97
29685,0.0,0.0,0.0,11.97
29686,0.0,0.0,0.0,11.97
29687,0.0,0.0,0.0,11.97
29688,0.0,18.72,0.28,11.0
29689,0.0,18.72,0.28,11.0
29690,0.0,18.72,0.28,11.0
29691,0.0,18.72,0.28,11.0
29692,113.58,113.58,2.05,12.21
29693,113.58,113.58,2.05,12.21
29694,113.58,113.58,2.05,12.21
29695,113.58,113.58,2.05,12.21
29696,204.33,186.17,3.68,13.58
29697,204.33,186.17,3.68,13.58
29698,204.33,186.17,3.68,13.58
29699,204.33,186.17,3.68,13.58
29700,62.99,218.16,3.47,14.33
29701,62.99,218.16,3.47,14.33
29702,62.99,218.16,3.47,14.33
29703,62.99,218.16,3.47,14.33
29704,0.0,149.21,2.14,14.82
29705,0.0,149.21,2.14,14.82
29706,0.0,149.21,2.14,14.82
29707,0.0,149.21,2.14,14.82
29708,56.31,244.72,3.83,15.12
29709,56.31,244.72,3.83,15.12
29710,56.31,244.72,3.83,15.12
29711,56.31,244.72,3.83,15.12
29712,37.07,214.2,3.28,14.39
29713,37.07,214.2,3.28,14.39
29714,37.07,214.2,3.28,14.39
29715,37.07,214.2,3.28,14.39
29716,1.77,123.32,1.78,14.29
29717,1.77,123.32,1.78,14.29
29718,1.77,123.32,1.78,14.29
29719,1.77,123.32,1.78,14.29
29720,1.97,79.53,1.15,14.5
29721,1.97,79.53,1.15,14.5
29722,1.97,79.53,1.15,14.5
29723,1.97,79.53,1.15,14.5
29724,31.51,49.19,0.76,13.41
29725,31.51,49.19,0.76,13.41
29726,31.51,49.19,0.76,13.41
29727,31.51,49.19,0.76,13.41
29728,0.0,0.0,0.0,12.75
29729,0.0,0.0,0.0,12.75
29730,0.0,0.0,0.0,12.75
29731,0.0,0.0,0.0,12.75
29732,0.0,0.0,0.0,12.37
29733,0.0,0.0,0.0,12.37
29734,0.0,0.0,0.0,12.37
29735,0.0,0.0,0.0,12.37
29736,0.0,0.0,0.0,12.02
29737,0.0,0.0,0.0,12.02
29738,0.0,0.0,0.0,12.02
29739,0.0,0.0,0.0,12.02
29740,0.0,0.0,0.0,11.89
29741,0.0,0.0,0.0,11.89
29742,0.0,0.0,0.0,11.89
29743,0.0,0.0,0.0,11.89
29744,0.0,0.0,0.0,11.47
29745,0.0,0.0,0.0,11.47
29746,0.0,0.0,0.0,11.47
29747,0.0,0.0,0.0,11.47
29748,0.0,0.0,0.0,10.2
29749,0.0,0.0,0.0,10.2
29750,0.0,0.0,0.0,10.2
29751,0.0,0.0,0.0,10.2
29752,0.0,0.0,0.0,9.67
29753,0.0,0.0,0.0,9.67
29754,0.0,0.0,0.0,9.67
29755,0.0,0.0,0.0,9.67
29756,0.0,0.0,0.0,9.19
29757,0.0,0.0,0.0,9.19
29758,0.0,0.0,0.0,9.19
29759,0.0,0.0,0.0,9.19
29760,0.0,0.0,0.0,9.13
29761,0.0,0.0,0.0,9.13
29762,0.0,0.0,0.0,9.13
29763,0.0,0.0,0.0,9.13
29764,0.0,0.0,0.0,9.21
29765,0.0,0.0,0.0,9.21
29766,0.0,0.0,0.0,9.21
29767,0.0,0.0,0.0,9.21
29768,0.0,0.0,0.0,8.71
29769,0.0,0.0,0.0,8.71
29770,0.0,0.0,0.0,8.71
29771,0.0,0.0,0.0,8.71
29772,0.0,0.0,0.0,8.11
29773,0.0,0.0,0.0,8.11
29774,0.0,0.0,0.0,8.11
29775,0.0,0.0,0.0,8.11
29776,0.0,0.0,0.0,8.24
29777,0.0,0.0,0.0,8.24
29778,0.0,0.0,0.0,8.24
29779,0.0,0.0,0.0,8.24
29780,0.0,0.0,0.0,8.3
29781,0.0,0.0,0.0,8.3
29782,0.0,0.0,0.0,8.3
29783,0.0,0.0,0.0,8.3
29784,0.0,17.83,0.27,8.32
29785,0.0,17.83,0.27,8.32
29786,0.0,17.83,0.27,8.32
29787,0.0,17.83,0.27,8.32
29788,275.09,97.81,2.63,10.46
29789,275.09,97.81,2.63,10.46
29790,275.09,97.81,2.63,10.46
29791,275.09,97.81,2.63,10.46
29792,450.35,139.38,4.64,12.89
29793,450.35,139.38,4.64,12.89
29794,450.35,139.38,4.64,12.89
29795,450.35,139.38,4.64,12.89
29796,625.33,147.34,6.28,14.58
29797,625.33,147.34,6.28,14.58
29798,625.33,147.34,6.28,14.58
29799,625.33,147.34,6.28,14.58
29800,709.89,155.02,7.17,15.52
29801,709.89,155.02,7.17,15.52
29802,709.89,155.02,7.17,15.52
29803,709.89,155.02,7.17,15.52
29804,736.05,148.79,7.33,16.31
29805,736.05,148.79,7.33,16.31
29806,736.05,148.79,7.33,16.31
29807,736.05,148.79,7.33,16.31
29808,671.31,145.07,6.67,16.73
29809,671.31,145.07,6.67,16.73
29810,671.31,145.07,6.67,16.73
29811,671.31,145.07,6.67,16.73
29812,510.52,142.64,5.2,16.77
29813,510.52,142.64,5.2,16.77
29814,510.52,142.64,5.2,16.77
29815,510.52,142.64,5.2,16.77
29816,303.45,121.52,3.2,16.53
29817,303.45,121.52,3.2,16.53
29818,303.45,121.52,3.2,16.53
29819,303.45,121.52,3.2,16.53
29820,97.07,58.93,1.02,15.95
29821,97.07,58.93,1.02,15.95
29822,97.07,58.93,1.02,15.95
29823,97.07,58.93,1.02,15.95
29824,0.0,0.0,0.0,14.45
29825,0.0,0.0,0.0,14.45
29826,0.0,0.0,0.0,14.45
29827,0.0,0.0,0.0,14.45
29828,0.0,0.0,0.0,14.57
29829,0.0,0.0,0.0,14.57
29830,0.0,0.0,0.0,14.57
29831,0.0,0.0,0.0,14.57
29832,0.0,0.0,0.0,13.87
29833,0.0,0.0,0.0,13.87
29834,0.0,0.0,0.0,13.87
29835,0.0,0.0,0.0,13.87
29836,0.0,0.0,0.0,13.91
29837,0.0,0.0,0.0,13.91
29838,0.0,0.0,0.0,13.91
29839,0.0,0.0,0.0,13.91
29840,0.0,0.0,0.0,13.19
29841,0.0,0.0,0.0,13.19
29842,0.0,0.0,0.0,13.19
29843,0.0,0.0,0.0,13.19
29844,0.0,0.0,0.0,12.5
29845,0.0,0.0,0.0,12.5
29846,0.0,0.0,0.0,12.5
29847,0.0,0.0,0.0,12.5
29848,0.0,0.0,0.0,11.77
29849,0.0,0.0,0.0,11.77
29850,0.0,0.0,0.0,11.77
29851,0.0,0.0,0.0,11.77
29852,0.0,0.0,0.0,10.51
29853,0.0,0.0,0.0,10.51
29854,0.0,0.0,0.0,10.51
29855,0.0,0.0,0.0,10.51
29856,0.0,0.0,0.0,10.34
29857,0.0,0.0,0.0,10.34
29858,0.0,0.0,0.0,10.34
29859,0.0,0.0,0.0,10.34
29860,0.0,0.0,0.0,9.79
29861,0.0,0.0,0.0,9.79
29862,0.0,0.0,0.0,9.79
29863,0.0,0.0,0.0,9.79
29864,0.0,0.0,0.0,8.81
29865,0.0,0.0,0.0,8.81
29866,0.0,0.0,0.0,8.81
29867,0.0,0.0,0.0,8.81
29868,0.0,0.0,0.0,7.94
29869,0.0,0.0,0.0,7.94
29870,0.0,0.0,0.0,7.94
29871,0.0,0.0,0.0,7.94
29872,0.0,0.0,0.0,7.58
29873,0.0,0.0,0.0,7.58
29874,0.0,0.0,0.0,7.58
29875,0.0,0.0,0.0,7.58
29876,0.0,0.0,0.0,8.24
29877,0.0,0.0,0.0,8.24
29878,0.0,0.0,0.0,8.24
29879,0.0,0.0,0.0,8.24
29880,0.0,2.67,0.04,8.92
29881,0.0,2.67,0.04,8.92
29882,0.0,2.67,0.04,8.92
29883,0.0,2.67,0.04,8.92
29884,23.79,89.19,1.37,10.07
29885,23.79,89.19,1.37,10.07
29886,23.79,89.19,1.37,10.07
29887,23.79,89.19,1.37,10.07
29888,0.0,51.29,0.74,12.48
29889,0.0,51.29,0.74,12.48
29890,0.0,51.29,0.74,12.48
29891,0.0,51.29,0.74,12.48
29892,0.0,37.3,0.54,13.17
29893,0.0,37.3,0.54,13.17
29894,0.0,37.3,0.54,13.17
29895,0.0,37.3,0.54,13.17
29896,0.0,42.9,0.62,13.47
29897,0.0,42.9,0.62,13.47
29898,0.0,42.9,0.62,13.47
29899,0.0,42.9,0.62,13.47
29900,0.0,55.02,0.79,13.78
29901,0.0,55.02,0.79,13.78
29902,0.0,55.02,0.79,13.78
29903,0.0,55.02,0.79,13.78
29904,0.0,39.17,0.56,13.85
29905,0.0,39.17,0.56,13.85
29906,0.0,39.17,0.56,13.85
29907,0.0,39.17,0.56,13.85
29908,0.0,30.78,0.44,13.9
29909,0.0,30.78,0.44,13.9
29910,0.0,30.78,0.44,13.9
29911,0.0,30.78,0.44,13.9
29912,0.0,19.58,0.28,13.96
29913,0.0,19.58,0.28,13.96
29914,0.0,19.58,0.28,13.96
29915,0.0,19.58,0.28,13.96
29916,0.0,9.33,0.13,13.75
29917,0.0,9.33,0.13,13.75
29918,0.0,9.33,0.13,13.75
29919,0.0,9.33,0.13,13.75
29920,0.0,0.0,0.0,13.21
29921,0.0,0.0,0.0,13.21
29922,0.0,0.0,0.0,13.21
29923,0.0,0.0,0.0,13.21
29924,0.0,0.0,0.0,12.81
29925,0.0,0.0,0.0,12.81
29926,0.0,0.0,0.0,12.81
29927,0.0,0.0,0.0,12.81
29928,0.0,0.0,0.0,12.61
29929,0.0,0.0,0.0,12.61
29930,0.0,0.0,0.0,12.61
29931,0.0,0.0,0.0,12.61
29932,0.0,0.0,0.0,12.34
29933,0.0,0.0,0.0,12.34
29934,0.0,0.0,0.0,12.34
29935,0.0,0.0,0.0,12.34
29936,0.0,0.0,0.0,11.88
29937,0.0,0.0,0.0,11.88
29938,0.0,0.0,0.0,11.88
29939,0.0,0.0,0.0,11.88
29940,0.0,0.0,0.0,11.67
29941,0.0,0.0,0.0,11.67
29942,0.0,0.0,0.0,11.67
29943,0.0,0.0,0.0,11.67
29944,0.0,0.0,0.0,11.38
29945,0.0,0.0,0.0,11.38
29946,0.0,0.0,0.0,11.38
29947,0.0,0.0,0.0,11.38
29948,0.0,0.0,0.0,11.15
29949,0.0,0.0,0.0,11.15
29950,0.0,0.0,0.0,11.15
29951,0.0,0.0,0.0,11.15
29952,0.0,0.0,0.0,10.93
29953,0.0,0.0,0.0,10.93
29954,0.0,0.0,0.0,10.93
29955,0.0,0.0,0.0,10.93
29956,0.0,0.0,0.0,10.91
29957,0.0,0.0,0.0,10.91
29958,0.0,0.0,0.0,10.91
29959,0.0,0.0,0.0,10.91
29960,0.0,0.0,0.0,10.72
29961,0.0,0.0,0.0,10.72
29962,0.0,0.0,0.0,10.72
29963,0.0,0.0,0.0,10.72
29964,0.0,0.0,0.0,10.51
29965,0.0,0.0,0.0,10.51
29966,0.0,0.0,0.0,10.51
29967,0.0,0.0,0.0,10.51
29968,0.0,0.0,0.0,9.48
29969,0.0,0.0,0.0,9.48
29970,0.0,0.0,0.0,9.48
29971,0.0,0.0,0.0,9.48
29972,0.0,0.0,0.0,8.32
29973,0.0,0.0,0.0,8.32
29974,0.0,0.0,0.0,8.32
29975,0.0,0.0,0.0,8.32
29976,0.0,5.35,0.08,7.84
29977,0.0,5.35,0.08,7.84
29978,0.0,5.35,0.08,7.84
29979,0.0,5.35,0.08,7.84
29980,0.0,40.1,0.58,11.03
29981,0.0,40.1,0.58,11.03
29982,0.0,40.1,0.58,11.03
29983,0.0,40.1,0.58,11.03
